match_id,participant_id,teamId,puuid,champion,lane,gold_10_diff,cs_10_diff,lane_cs_10_diff,jungle_cs_10_diff,xp_10_diff,solo_kills_15_diff,team_damage_pct_diff,damage_to_turrets_diff,vision_score_per_min_diff,total_damage_taken_diff,kill_participation_diff,kills_diff
KR_7464975805,3,100,ajJtRVn6qPLJQsmM9prBTGKU1MAhTAhhVjbk8vKXE-Jl1mB9s5FNaqc2eU0_2jSJX8fTcR8XK4PEAQ,Sylas,MIDDLE,-557,-7,-7,0,-368,0,-0.1487430655367385,-8334,0.2193074730241758,13641,-0.37499999999999994,-3
KR_7464975805,8,200,ih9mVKePthEFZjqaV0K3k4WOQWwQLMT9W3XzWnK1Csq2egT9H_WNqZ9fotRJnODUB6HLXVOB_9KioA,Jayce,MIDDLE,557,7,7,0,368,0,0.1487430655367385,8334,-0.2193074730241758,-13641,0.37499999999999994,3
KR_7464975805,1,100,4OF9EdKMqIUCNeUkVv6W_sJZkv3P766WAgRKGoSzIPy26poJWM2BUgUKK-6plHygR2JhnGoWQaxwdw,KSante,TOP,-123,-7,-7,0,-157,0,-0.03979504887168811,4362,-0.4127406659903717,-2002,-0.07500000000000001,4
KR_7464975805,6,200,X-BJ_apm8UIb1_TlfGQ5G5TMh-2phjg6V3j-gxNF74UsM77CHDf7pjxuBIqvfZdJZMFyulUuoQnTPA,Gnar,TOP,123,7,7,0,157,0,0.03979504887168811,-4362,0.4127406659903717,2002,0.07500000000000001,-4
KR_7465040048,2,100,jioePyqOEnsGmW82iCUGTcSzBASoBuC6tZ9LHvpzfArkmyTswydJo1VGSd6ux0b2R0OoucgvtiVnEg,Shaco,JUNGLE,456,-2,-2,-8,-147,0,0.033684849046541204,-995,0.3931677701768622,-6883,0.39080459770114945,4
KR_7465040048,7,200,ND_La1caRsi3lXJX1e19gOhE5OpWbQOTtH4-mHOCGzKSnWSbHU4GhkHIQjuOJXh03QFa6_SmwpcSTw,LeeSin,JUNGLE,-456,2,2,8,147,0,-0.033684849046541204,995,-0.3931677701768622,6883,-0.39080459770114945,-4
KR_7465114831,1,100,H68INhCIhbrWYU44xotdzukfVyfBTKxS7khwd36TI1E6JpLskmTMS47VCHWHC5kfsXrBMK97aWk3BQ,Ambessa,TOP,-1084,-23,-23,0,-894,0,0.0377424603676606,-7633,-0.011136031710592298,-13824,-0.18095238095238098,-4
KR_7465114831,6,200,4OF9EdKMqIUCNeUkVv6W_sJZkv3P766WAgRKGoSzIPy26poJWM2BUgUKK-6plHygR2JhnGoWQaxwdw,Renekton,TOP,1084,23,23,0,894,0,-0.0377424603676606,7633,0.011136031710592298,13824,0.18095238095238098,4
KR_7465192685,2,100,tZqum7dasDU-Mxs6d3o7dL5o5_Dhu34w9PKYm5KCPrbZoi9UXXqc002GlcGGqjnofCIpgfGUnugI3Q,Hecarim,JUNGLE,234,-79,-79,74,-1106,0,-0.0400000156861077,-5662,0.0843108709369309,24721,0.17245989304812837,4
KR_7465192685,6,200,p8cxPtDKnLGrEpOZUbQVwxz-2HMMZIyYvlkLClJ0b4zBXM3PLfWYpdaKV-5DBJJP6PrH2UsyvPqPGg,Gangplank,JUNGLE,-234,79,79,-74,1106,0,0.0400000156861077,5662,-0.0843108709369309,-24721,-0.17245989304812837,-4
KR_7465270716,2,100,ZHQVkBdovhhE7HJuwwhBcvSOd73G0g5eMVqI6Xj_-BU7HsRDLIfa3msRhgbtoSA0oTeKkGCcRZACCA,Nocturne,JUNGLE,755,0,0,14,746,0,0.004666652982805275,4710,-0.6319654455259158,7259,0.006211180124223614,3
KR_7465270716,7,200,wTYNerp3ayJ0IHy4DvmE4anSUdy5OeE-0FOuqj-LRuERfNkepeyTCE8EwqrZamaJtAEfhDHUtVXoBg,FiddleSticks,JUNGLE,-755,0,0,-14,-746,0,-0.004666652982805275,-4710,0.6319654455259158,-7259,-0.006211180124223614,-3
KR_7465270716,3,100,GUsCLCkUbsNSksq0uLh56W98Lenay8U3Xj2numkvwt-pabmbrAIrIboWXqiQNHaZQ_sKlT0xpMWLtQ,Viktor,MIDDLE,615,11,11,0,574,0,0.21347697597713888,5372,-0.0961947807657898,-12572,0.4503105590062112,5
KR_7465270716,8,200,N-muwge2Y-rdJ9vllbjJz8wLvprNyJ2R2as-UwIHDK_IlGN6yprXmPtMQVOKlGM2y0y5zDqUaSXrXA,Yone,MIDDLE,-615,-11,-11,0,-574,0,-0.21347697597713888,-5372,0.0961947807657898,12572,-0.4503105590062112,-5
KR_7465270716,1,100,i7G4ys_K-hY78_WiHvd9Khyhx8hQFlFapYYVCEx5B0CbM1Ju-wWimXcERRKcax5GQp34M8qDnfTJ-Q,Riven,TOP,-1127,-12,-12,0,-1324,0,-0.06122062913117099,7089,0.0005914122405347166,-11743,0.06521739130434778,0
KR_7465270716,6,200,ZjkCI1uGH1coOtdSkKU2s30kJ9BwLTqJyEB37tBuooogZfQFJC3oitxkIWgVZcRUa5CEP9DyEu-gNg,Renekton,TOP,1127,12,12,0,1324,0,0.06122062913117099,-7089,-0.0005914122405347166,11743,-0.06521739130434778,0
KR_7465354984,3,100,G3lt3RwFXvzjGXZaUwJ1K-sLuhVCZGJzuy6UCoFugpMfIkvEckZI1uhykYmKMasoSFXkE9P5jCdVDg,Aurora,MIDDLE,1814,50,50,0,1361,0,0.19623179059059132,3644,0.1796406813210028,-4015,0.2272727272727273,5
KR_7465354984,8,200,eEKJj-LSHuGdzfDEQe9-9gjCCoAZmQF-lTeRozhECBeomzQlzEkTavEmpwU7JlFwQLZCqBTiKkGHTA,Pyke,MIDDLE,-1814,-50,-50,0,-1361,0,-0.19623179059059132,-3644,-0.1796406813210028,4015,-0.2272727272727273,-5
KR_7465440531,2,100,GSjKZ46d620xg5vrM9QgOlryYeo8_YRA-9YMi663OjsL8ISYV4ugxrFpr6ImQ-DrkqDwzeaoPIqQqg,LeeSin,JUNGLE,717,2,2,9,741,0,-0.012078440952432101,4373,-0.4359434113235936,12390,-0.049227799227799185,1
KR_7465440531,7,200,n4SdZccPtePCXu5ey5ZIl84Xgb8PV3bXxiYxXXcvM0JkqigkW_ui96jUGuJdGfS1DmXLd0yQ5TTrwA,Kindred,JUNGLE,-717,-2,-2,-9,-741,0,0.012078440952432101,-4373,0.4359434113235936,-12390,0.049227799227799185,-1
KR_7465549762,2,100,cx6Q8pWtLZMQKvXqdydXKEEK4XZdRnPmU-xpSDiAuGY7VZRIHABKXxguyjMqTpZp7hH4vONhM7HwYg,FiddleSticks,JUNGLE,1296,-3,-3,66,1010,0,0.0940389815660407,255,-1.1760920879410437,9091,-0.13660714285714293,6
KR_7465549762,10,200,3IwfLY8No2-ovmk7CK_6Z-dp2VQ2jXpFHFDEfkqXJ5WMWxVktkz9KSwbs3kP8SbABYh_iTARb51ZYw,Rakan,JUNGLE,-1296,3,3,-66,-1010,0,-0.0940389815660407,-255,1.1760920879410437,-9091,0.13660714285714293,-6
KR_7465549762,3,100,xq48jMSekE3VuLaHXHMqrr88eZqIjVWIEqdMas2OJiqmgxQ9-sS-Pohlm6toVVF3Agr7sl9RQ5wong,Irelia,MIDDLE,-341,73,73,-68,31,0,-0.08278136276677331,2786,-0.24936466551073055,5756,-0.3473214285714286,-2
KR_7465549762,7,200,9BCkH87pDAGMykpxwwOz-D7aBdbwIzMhH9hLP9EdLIdgMoCdcBNtKEfF1uVsvAKn3ixA7ioENZ-NXw,Zyra,MIDDLE,341,-73,-73,68,-31,0,0.08278136276677331,-2786,0.24936466551073055,-5756,0.3473214285714286,2
KR_7465657406,1,100,PwaBfFpr6OWGIvQBuDi_OLdfGTzP543EuZMDkbXasOy-ieEl1xcZfW0RdzP_UfuIIp-5_DyH5CT7Dg,Talon,TOP,-1867,-34,-34,0,-1680,0,-0.024173969096287495,-6672,-0.36225958845721884,-143,0.22375397667020147,-7
KR_7465657406,6,200,qDtHds-4bEYmINTXKCIlJFlHlrX8kwnkHnNqplMUzzD9QLBzo9yeTyka5xZesrw33KhPODW-6M2cAw,Gragas,TOP,1867,34,34,0,1680,0,0.024173969096287495,6672,0.36225958845721884,143,-0.22375397667020147,7
KR_7465748762,1,100,nfQBfKu7usOy48PPSoZatpM-du60f-2IEBEL_emd8BVOt4UHVcmBBEG62gLQw-xJsaxzNMmm3OIL1A,Garen,TOP,837,22,22,0,225,0,0.07955008134632352,10463,0.21795938874290466,-4108,0.2864864864864865,5
KR_7465748762,6,200,hbaPG_nR7QpYvBc4mxv0fQl_DENob2AjTiJPgAPreFXeioikJCLQFxDotyymAJpVyc9xjRo6UeFmzA,Ornn,TOP,-837,-22,-22,0,-225,0,-0.07955008134632352,-10463,-0.21795938874290466,4108,-0.2864864864864865,-5
KR_7465841052,3,100,jqsfU57XubRUUL5utavNdOa0_6cBHxBItSjGak_i0QltKmxmDn5x0SwtQiOBE-qzXHy60OO3VIt_gw,Irelia,MIDDLE,862,77,77,-49,1562,0,0.16841410075448648,6716,-1.1839256632528758,22147,-0.2764550264550264,5
KR_7465841052,7,200,BpThbQhkQsKflDuen_Ih8jw2tewefD9zWOeYUjc2QDtVWcryEon7ckJV_hb_GNTwS1mrTzKOWMfREA,Ivern,MIDDLE,-862,-77,-77,49,-1562,0,-0.16841410075448648,-6716,1.1839256632528758,-22147,0.2764550264550264,-5
KR_7465911841,2,100,c7o6m66l3vzaLhIzVVp71aoiCWaQcJEa0PK9mymRUTwpPmXKsTfqiBxsM53jWwrALpq0MdiAJONQEg,Vi,JUNGLE,-1130,-4,-4,-10,-456,0,-0.013618519824011383,-6171,0.012377912934813162,-2376,-0.1296791443850267,-4
KR_7465911841,7,200,kWtNX2ygblQjKUwgCRcMmJt2uemUgwfkDXstpBLlUXntuFafeuxvWu3Izy3XjG9QyOBK4OxZLmYZyg,Skarner,JUNGLE,1130,4,4,10,456,0,0.013618519824011383,6171,-0.012377912934813162,2376,0.1296791443850267,4
KR_7465911841,6,200,eatUj6rxaF2Xg3pcak94auX-TQQvzRs8pB8ZAiuQbkQubbRXhjF6KhmTupV_0GtbluXD-_W5agUZ9A,Jayce,TOP,138,10,10,0,1609,0,-0.0795683821143855,4776,0.2918238421500499,13848,-0.1818181818181818,-7
KR_7465911841,9,200,6i-wkmYYEpoCpby-vWuPpYJ2Qp2HIACeWYCFJGqH8OQIygRNJg9QtAqePuGe0kD5_g1rIZrECHFEmA,MissFortune,TOP,-138,-10,-10,0,-1609,0,0.0795683821143855,-4776,-0.2918238421500499,-13848,0.1818181818181818,7
KR_7465968402,2,100,ZHQVkBdovhhE7HJuwwhBcvSOd73G0g5eMVqI6Xj_-BU7HsRDLIfa3msRhgbtoSA0oTeKkGCcRZACCA,XinZhao,JUNGLE,-1083,3,3,-12,-638,0,-0.0646280922855259,494,-0.22985407315422712,-3389,-0.05882352941176472,-9
KR_7465968402,7,200,mlm0JtHe6_GkM_q_8zaeoV_JvpSSJFcst4eLsdEKplI7F-XDyQC0Ii1OmA4OPIFIe5SyLg1nGWtLoQ,Viego,JUNGLE,1083,-3,-3,12,638,0,0.0646280922855259,-494,0.22985407315422712,3389,0.05882352941176472,9
KR_7465968402,4,100,ZvA41QVj2CMwUmdjyOjw1xE6y-r0bkROxcFONeDvZS9p7uEToVbRPsTa8K1iqvIXGzSe-Fxy2PaDTw,Viktor,MIDDLE,-583,15,15,-2,-330,0,0.15688138432750262,4464,-0.03259871244899293,638,-0.0539215686274509,-2
KR_7465968402,8,200,zYPvjw0JlGRRCy95VHnlD_E3IXGoJORXVrXoKP_vAMLR85xPlPCyvkHekQlfriKv0hDgTR4_RkquhQ,Brand,MIDDLE,583,-15,-15,2,330,0,-0.15688138432750262,-4464,0.03259871244899293,-638,0.0539215686274509,2
KR_7465968402,1,100,UUsZjYk2wPD4BkMfRhgfamQBp6lJndsS0C8q5TCHDXp5Ko36he5L3chD2VP9Rqi6DVPsbaute3gICg,Renekton,TOP,1238,29,29,0,1368,0,0.06396887368803622,-891,-0.3923840719637399,2302,0.009803921568627416,1
KR_7465968402,6,200,ibY2-9aJK6aCyPj6iRp0SMELV0Ab2TpbHQ7sl2qpJHUGSRMQ8h_csYUgUqdK3YcNht_jE65_pxnLqA,Aatrox,TOP,-1238,-29,-29,0,-1368,0,-0.06396887368803622,891,0.3923840719637399,-2302,-0.009803921568627416,-1
KR_7466020798,2,100,LjncZOFW6XPjR0FN2uOFgj_tRitSKnRT3MzXso9aMlLwVVE6fWh_E0_dmV1i3IOPPtewh_qrhV1Bjg,Hecarim,JUNGLE,1340,-42,-42,56,1296,0,-0.023957862693138293,2113,0.05680748275697178,18861,-0.07484407484407485,2
KR_7466020798,9,200,3xjTaGBfCFCIkV5oamEPYhh867kHso0XIXrbwMXSzErVY5RyqiNYas20cgJdbw6txxQBTaCUbHBTSw,Kalista,JUNGLE,-1340,42,42,-56,-1296,0,0.023957862693138293,-2113,-0.05680748275697178,-18861,0.07484407484407485,-2
KR_7466072691,2,100,FfolE8xIaUQA9pID4COkWjy1vQggHl6dRiBt18ImJd3xr2DYqxJWVODCmX5PmZakwBHYS8uJqx_RxA,Nidalee,JUNGLE,-616,-1,-1,-22,-866,0,-0.0937177408632236,-316,-1.983748969709401,5153,0.045454545454545414,-1
KR_7466072691,7,200,1uAkj76cxbbllnEb3io_ZLy-T8uW4nXlQYjf5cLr4TzVHCzKYtaNYQRX96YIjyuHg4x79rxreSCzXg,FiddleSticks,JUNGLE,616,1,1,22,866,0,0.0937177408632236,316,1.983748969709401,-5153,-0.045454545454545414,1
KR_7466072691,3,100,1eCQ96DoJCDj75QZKp47C6sdQcbSd7VptDXaAshxYtjqFSeOwkJcsxH5SuNhwKLrLmz3B-NVNqjYIQ,Talon,MIDDLE,-993,-25,-25,0,-929,0,-0.0514012439998488,-5503,0.19146341027856562,9186,0.0454545454545455,-1
KR_7466072691,8,200,ZBqPye-ejNbrs982cnQxx1gBSxUaQtBxx3nnxUvYicDPODXeJ_7EuXd89gabN5AQCtGJxEIjeyXikA,Corki,MIDDLE,993,25,25,0,929,0,0.0514012439998488,5503,-0.19146341027856562,-9186,-0.0454545454545455,1
KR_7466072691,1,100,bcgIIlaKeZWvhym7ceb32an8IRUZ2EIRPzUwAZLlgt4K6xI62x-b2nixBkrknfgzrzFJ2BugF-3F2g,Olaf,TOP,1087,36,36,0,956,0,0.14798189560880187,3602,0.37577798317311617,3176,0.1363636363636363,1
KR_7466072691,6,200,I0xZA_o5pxrsCFulhF9G1kwMla-1r5akTg-l9-JNDChknQkRDOpN6IZRSM78PrQAObnsl7yb1bWDZQ,Shen,TOP,-1087,-36,-36,0,-956,0,-0.14798189560880187,-3602,-0.37577798317311617,-3176,-0.1363636363636363,-1
KR_7466129448,2,100,Y9x_uMlkofmL6tyUP_P1CF2BMBq0xFHexPqVSsGIPz0vJiuX3mkY5k3ngUTk0EC23BFiac8lLtkdUw,XinZhao,JUNGLE,321,-56,-56,61,-781,0,0.0598234841725899,-9006,-0.2028793091122898,19391,0.2527173913043479,-5
KR_7466129448,6,200,lIeDx2IGe9HCGXR_U6MoM-zPVBhFHc6GgRBQrkTrM42-PlwnKETXZZeSrlgbQ2j0YKdMYCUKPQ09YA,Urgot,JUNGLE,-321,56,56,-61,781,0,-0.0598234841725899,9006,0.2028793091122898,-19391,-0.2527173913043479,5
KR_7466129448,1,100,dm5f3_4MzdkWiqDFl7smalN4QrHHgCPUWU7hhFW61ptNy4jUbiiUdK_xFFt_X1w6VJP1YKDAmT6BMA,Ornn,TOP,-817,-20,-20,0,-428,0,-0.03074882841669957,-3249,-0.3267717091501895,17757,0.264945652173913,-4
KR_7466129448,8,200,S9_HctAdyaNqF_PGba_H96I9CbYfIBj37K7dmLO3Pzaccr3DQaFG-nSLqUKdQA30XReVUcQjFTY5dg,Syndra,TOP,817,20,20,0,428,0,0.03074882841669957,3249,0.3267717091501895,-17757,-0.264945652173913,4
KR_7466184197,2,100,q9kF89UN_jB4vk2nvr1avLqJnQ-UNOotXO0Bg00S4FgrE_dwJBXYZAGOIc1COcq-VY_RODoLCMGC6g,Viego,JUNGLE,-110,-1,-1,14,684,0,-0.0006189900670394988,96,-0.33936494456447086,14454,-0.006598240469208205,0
KR_7466184197,7,200,LqD0impri1MT5ChKAlhUuXw7c1lapMXeHQcz-8LluQ6N8V-eDxqfhIrbR4n72tdbDwYseVp4rYxirA,Elise,JUNGLE,110,1,1,-14,-684,0,0.0006189900670394988,-96,0.33936494456447086,-14454,0.006598240469208205,0
KR_7466184197,1,100,QTi0NGAtWdn0KknzKpF2cgXYzo88B60DtIKttFnZRRPHmXyZbS9ue3iyy3eyXiplErdQWPDUkhEKxA,Olaf,TOP,732,36,36,0,531,0,0.06199724219474498,6119,0.019630245128264612,12207,-0.029325513196481023,2
KR_7466184197,6,200,PvS-PXFpKcjI-_VEbUW_LSGdht2Vkwi_pKkqlLVHb2iqdusT_cht7kE5XQwOkWoFcLVLLoE1P6euYA,Vi,TOP,-732,-36,-36,0,-531,0,-0.06199724219474498,-6119,-0.019630245128264612,-12207,0.029325513196481023,-2
KR_7466363292,2,100,VOcw9CP2rX4UF8Jxew8XhwAOB06VSlyCwpMjR8JyjXnHstndKL789ME14lgG10WCPE27XCfTVqmFxg,FiddleSticks,JUNGLE,-426,-69,-69,61,-1241,0,-0.0625860806482888,661,0.15695141707560922,12395,0.18,-2
KR_7466363292,8,200,PMNg8M2RjTRxs2M9cSndhC0Mf7YNMhhb4gAXO6JLb5XUd89BIMaCjiI4trcFXLpD7c7oYDhju4NTXQ,Syndra,JUNGLE,426,69,69,-61,1241,0,0.0625860806482888,-661,-0.15695141707560922,-12395,-0.18,2
KR_7466363292,3,100,_VXX6QSaJ0iUwKO1yCw43aIHaEiVt5I9vgTFfarvSjMIyY8ma2wg1fUvgZewTyZRa2fvDjAW2aMUoA,Jayce,MIDDLE,259,58,58,-72,-451,0,0.04603738556749121,7118,0.1681855494073684,-6053,-0.09333333333333338,-2
KR_7466363292,7,200,quiT9jj9-qN5ZjcNjuTQvu15G1QiMKoHh0E4tvm6fLGEPfLmwV1sUpiCBQ6suGfb-CjCBKiqoKOQCw,Hecarim,MIDDLE,-259,-58,-58,72,451,0,-0.04603738556749121,-7118,-0.1681855494073684,6053,0.09333333333333338,2
KR_7466363292,1,100,3oQJFmsFifWEg8_q1-a9sqm-ld84DFqU-cJ5gZtNiJCcKM8-a4xydip7iTqF43__Xyr3DRa0htAygw,KSante,TOP,542,12,12,0,-86,0,0.03042021862039032,693,0.44562174477642047,-999,0.020000000000000018,-1
KR_7466363292,6,200,_nBYoegZGGdQA80c4BlVi-AAxo-JZ-SAUkBvKF7t11GUNd10DyLSmMUUBndsqVA0mVI1oD5OX2xdrQ,TahmKench,TOP,-542,-12,-12,0,86,0,-0.03042021862039032,-693,-0.44562174477642047,999,-0.020000000000000018,1
KR_7466573783,1,100,2IWjXXEl5tv2_4KL8psls7SN9IHghZLf_fkJgvPazxcRHzREMealsdwlZGhmHpCPuGpeAF9aHfOs8g,Jax,TOP,445,6,6,0,498,0,0.041323451613408224,-7441,-0.41225326188134825,21234,0.2975708502024292,11
KR_7466573783,6,200,oDdk_3UzxdiIwmc3DLt7antLHQn_KFFTG1oLkYa5GdVbP4gb6eqA0DoFLAmd_-c_E2qR697zuLf5vg,Jayce,TOP,-445,-6,-6,0,-498,0,-0.041323451613408224,7441,0.41225326188134825,-21234,-0.2975708502024292,-11
KR_7466650380,2,100,Kt-oBjXN7-JGqKRaaqs2y4FRoNK48_jT1iyvkr3gEiAifPCBG8xfnjyGzAMPMwXFOpb-kQ3Bo4Jz8w,Karthus,JUNGLE,1300,0,0,17,338,0,0.045861411622244774,-4385,-0.39909174844709927,-82,-0.010714285714285676,-4
KR_7466650380,6,200,OxHRFk-xLASRdxXWX3oZT4NNw0QGafjb__8g_DeDdJkJLpify6qpD_gp0z0K7zEw7NrEHT5ZzRGj4g,Kindred,JUNGLE,-1300,0,0,-17,-338,0,-0.045861411622244774,4385,0.39909174844709927,82,0.010714285714285676,4
KR_7466650380,3,100,L_9O4_zJIKPzY2jb9Z3q5bJhbFzmZxtujGLp8EBc1CRWfdHpuk9xpcPca8iuieOvWWVAwVN55gwkfA,Qiyana,MIDDLE,1029,6,6,0,525,0,-0.0807285042274388,3707,-0.2015678057804957,1719,-0.010714285714285676,-7
KR_7466650380,8,200,lp1tR7rWxFyB81JDEzbyouVo0ql3UckCzbXIYdW5BN-XEgNOcwYqZd098YJPI-wtKtlVhTYmo09JuA,Akali,MIDDLE,-1029,-6,-6,0,-525,0,0.0807285042274388,-3707,0.2015678057804957,-1719,0.010714285714285676,7
KR_7466650380,1,100,Q8tuLUQmCbypZIlhhmohcibyLQMb8LpkI4Q_z4m52Ivz9u8ZFJPBrUzxnAL_XEt3zgtKgohw_ZV85A,Irelia,TOP,767,0,0,0,537,0,0.0185260890510216,-11562,-0.5371368756857421,-2826,-0.017857142857142905,0
KR_7466650380,7,200,36w9XCi-npXg0Qqte9R3HRosSxOUZTQaG6UETHn-vo4qLJ7XzbN1aS51hbLQ0UpJnTZfpCYw06huBQ,Fiora,TOP,-767,0,0,0,-537,0,-0.0185260890510216,11562,0.5371368756857421,2826,0.017857142857142905,0
KR_7466729616,2,100,gjYiocysQx9YyeEuXrOjKqkG0ej4PNaOT4f2RsdbtdSN-WU1kPzDo199XZPTI9-H7PTKqtEuUGQzBA,LeeSin,JUNGLE,-270,1,1,-19,-720,0,-0.17287237929715732,-1466,-0.44721658443148127,622,-0.19259259259259254,-7
KR_7466729616,7,200,hRmWO2CXVkAqXyjYGp8K45AGgpRHVuL3uTNThN3G1FsLtjo-Y-oFmym8s2Rffvfuun2lNlw4LcECew,Pantheon,JUNGLE,270,-1,-1,19,720,0,0.17287237929715732,1466,0.44721658443148127,-622,0.19259259259259254,7
KR_7466729616,1,100,3VSTkmubjfBTvqeFqW31xzK0L1jKO-Gj0O_cPCq-q8N2YAsnJqnUScLN5HuJ88wvCS105qabckDndA,Gragas,TOP,471,10,10,0,722,0,0.0906008534030123,-5472,0.26341679354194225,7140,-0.05925925925925918,-1
KR_7466729616,6,200,i7G4ys_K-hY78_WiHvd9Khyhx8hQFlFapYYVCEx5B0CbM1Ju-wWimXcERRKcax5GQp34M8qDnfTJ-Q,Riven,TOP,-471,-10,-10,0,-722,0,-0.0906008534030123,5472,-0.26341679354194225,-7140,0.05925925925925918,1
KR_7466823961,3,100,h-brGCWjwU6NezNgwArTkL3s8X9aJ6O22yUi7ZVbgp2OgbGYbGq38HqC04rj4iCdtx3SkqGNpptzWg,Leblanc,TOP,-338,-27,-27,-2,-1704,0,0.0956702556602475,-7369,0.06464693166120039,-5306,0.45341614906832295,2
KR_7466823961,6,200,c7X278adCS81_S4xp3y_Cv-_KTziWp-M5ARdRZrd1dpKWZ23iNISMv6S2-TCqCpZXAE3hlzBM9tSlg,Kled,TOP,338,27,27,2,1704,0,-0.0956702556602475,7369,-0.06464693166120039,5306,-0.45341614906832295,-2
KR_7466919396,3,100,_4_FJsbc434KDhyrLST2Rznh01hOtU9WNXfaHt8LEHostm1vfrcJRcbXikCyR3-VJOq-ylLPn7qDDg,Sylas,MIDDLE,-835,-27,-27,-2,-66,0,-0.001568777045947295,-7953,0.4541342836948681,13318,-0.03333333333333327,-4
KR_7466919396,8,200,e-YAcXIvfMj9HsZMHyaGFYyRDDyEn0bLgf8kImpiI31B5K8PGcUReBxcgQsAOjKb2Z_f011aETDtTQ,Neeko,MIDDLE,835,27,27,2,66,0,0.001568777045947295,7953,-0.4541342836948681,-13318,0.03333333333333327,4
KR_7466919396,1,100,xnQprDx1wydCG8EVhX_p8riuqqkXtOYYvmITZC3fvT5wOmzGPusAezrG9aki5Oev-LCVyygSbocTNQ,Ambessa,TOP,-267,-4,-4,0,-208,0,0.004201342476441189,58,0.27976087768105495,6805,0.3,-3
KR_7466919396,6,200,T8tLvTlFi379ZYVL8ZDM8BYF9GRQcvQqevn8Zs3Qqdvj4bdkG0u2M0FnmEPVfw-YZPW7We6vQeH1Qw,Rumble,TOP,267,4,4,0,208,0,-0.004201342476441189,-58,-0.27976087768105495,-6805,-0.3,3
KR_7467015008,9,200,dxl2qGtAVkc5klm053q5LZ-ZhlkHNmogo_lmhaf0BzQuf57Z0eEBsEjIocUvSovNh06vnrTWiZq3oQ,Jinx,BOTTOM,261,50,50,0,1365,0,0.1920646776119871,8265,-3.0973833344778976,-1646,0.11538461538461531,11
KR_7467015008,10,200,Um_hQ-0uAJ2hNCfxGRIbenYGBVqX1YfQr_Wwql5yWXJX_USPW0eQ3s0HpRin0f8Q5gx9sGN5kiMoEA,Rakan,BOTTOM,-261,-50,-50,0,-1365,0,-0.1920646776119871,-8265,3.0973833344778976,1646,-0.11538461538461531,-11
KR_7467015008,2,100,FejAuJpBEarNVPnOd-cQA7jGWza_36_tnqKGcRHJkjOw38jbCZATwPNKygZGhqKzns2wO7MgH34uFw,Nidalee,JUNGLE,23,1,1,-4,213,0,0.07874683134203742,-2912,-0.39492853663346816,6765,0.024038461538461564,2
KR_7467015008,7,200,OKxRrgPLncGJsMFVKR89sQ9NzFr1Fqz9hL4MZLsZiRUzZExGyleW9xFeHMRRmApn5cFAr-xErGzHbg,LeeSin,JUNGLE,-23,-1,-1,4,-213,0,-0.07874683134203742,2912,0.39492853663346816,-6765,-0.024038461538461564,-2
KR_7467105899,3,100,KSt-CbL1yHxouBPLEnPRXvn9I8XqoZXspV7VfMzYmmaUHlN7J630DS-B7rsv5UpYfMn94SM-_YQt9Q,Zoe,MIDDLE,-613,61,61,-60,692,0,-0.10305565686079149,1108,0.4221815877981293,-9663,-0.06000000000000005,-3
KR_7467105899,7,200,M8sdtaxCdTuNNGzvQuIXo1joGFCktgdLT2vCsleRIHgALR7Qz3wvMV5aFta20RBK9xmdvmRic09nJQ,Karthus,MIDDLE,613,-61,-61,60,-692,0,0.10305565686079149,-1108,-0.4221815877981293,9663,0.06000000000000005,3
KR_7467212457,1,100,-3DyG3Y_jyCyLFjuKfLZr8RLWVc8kY_9nyR4ws_v1qjuVlw5NLl45CkVOqd6NLMRFt1jb0DI3rjsAw,Ambessa,TOP,365,31,31,0,245,0,0.17897174136681532,2953,-0.04478167643481745,-3381,-0.11910669975186106,9
KR_7467212457,6,200,B1IiKJ03ecYTne62ryHMIF1C2iXaD_5QpyQZ5pEh_Tz63mdjq2QRjuyXKBdJf7qfEybAQdZHYyLcaA,Shen,TOP,-365,-31,-31,0,-245,0,-0.17897174136681532,-2953,0.04478167643481745,3381,0.11910669975186106,-9
KR_7467320462,2,100,F5UIFRzWRcDNcpMvAYYTaOvV6X3u0avg_Io9-uJWCG-CeBGDXGYLGZWX0Nb_zPge_EhBWDgJmArfEw,Viego,JUNGLE,371,-67,-67,56,-301,0,0.10880579158271049,2035,0.5356176673515457,34803,0.4540441176470589,8
KR_7467320462,9,200,Wdlz9LAAf8e-QVp8dmd3-qZV-Afv9UZpuLcryZ375UUCuD8qto67W5sfqBbIc76Z_iGp9H_jEnceeA,Sivir,JUNGLE,-371,67,67,-56,301,0,-0.10880579158271049,-2035,-0.5356176673515457,-34803,-0.4540441176470589,-8
KR_7467320462,1,100,hAx91bVVkhaDihIpp4euUr9k7OWfJOetfULglnq4DPp-cCOTW4Rq52pWqi76XpAB_83AWqfR_4udMA,DrMundo,TOP,-1837,-16,-16,-2,-390,0,-0.06415262782336947,-1486,0.07622974327952259,30458,-0.18566176470588241,-5
KR_7467320462,8,200,sXiopSbwBC8p5FwilU-afqec6L1QILbjcdtXJVZ4cSc7jl5Z6CV5pxOZkrpmyg1khVx87hF4qpIgZw,Yone,TOP,1837,16,16,2,390,0,0.06415262782336947,1486,-0.07622974327952259,-30458,0.18566176470588241,5
